,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,單日漲跌幅(%),label
459,2603 長榮,2020-11-24,23.85,24.15,23.1,23.15,159191,3736132,37372,4812973,10.43,1.39,-0.012793176972281481,跌
460,2603 長榮,2020-11-25,23.75,24.4,23.45,23.85,248048,5933140,47059,4812973,10.74,1.43,0.030237580993520644,漲
461,2603 長榮,2020-11-26,24.3,24.9,24.0,24.65,274435,6692245,53399,4812973,11.1,1.48,0.03354297693920323,漲
462,2603 長榮,2020-11-27,24.55,25.15,24.2,25.1,182082,4511723,40702,4812973,11.31,1.5,0.018255578093306406,漲
463,2603 長榮,2020-11-30,25.3,25.45,24.7,24.7,178135,4463608,38852,4812973,11.13,1.48,-0.015936254980079764,跌
464,2603 長榮,2020-12-01,24.8,24.9,23.6,24.3,184963,4460367,43684,4812973,10.95,1.46,-0.016194331983805613,跌
465,2603 長榮,2020-12-02,24.65,25.15,24.2,24.65,138859,3425500,28396,4812973,11.1,1.48,0.01440329218106987,漲
466,2603 長榮,2020-12-03,24.9,25.15,24.5,24.75,112071,2781217,22814,4812973,11.15,1.48,0.0040567951318459,漲
467,2603 長榮,2020-12-04,24.85,24.9,24.15,24.2,124569,3032817,37473,4812973,10.9,1.45,-0.02222222222222225,跌
468,2603 長榮,2020-12-07,24.3,24.95,23.7,24.25,152270,3703494,30587,4812973,10.92,1.45,0.0020661157024793684,漲
469,2603 長榮,2020-12-08,25.5,26.65,25.0,26.65,391262,10272120,76947,4812973,12,1.6,0.0989690721649484,漲
470,2603 長榮,2020-12-09,27.5,28.9,27.1,28.5,385336,10793033,95244,4812973,12.84,1.71,0.06941838649155728,漲
471,2603 長榮,2020-12-10,28.7,29.35,28.3,28.9,277601,7987452,69980,4812973,13.02,1.73,0.014035087719298196,漲
472,2603 長榮,2020-12-11,28.25,28.45,26.95,27.15,335949,9294828,85290,4812973,12.23,1.63,-0.060553633217993084,跌
473,2603 長榮,2020-12-14,28.0,29.6,27.75,29.45,334154,9600805,73319,4812973,13.27,1.77,0.08471454880294663,漲
474,2603 長榮,2020-12-15,29.7,30.5,28.6,28.65,365690,10783766,97032,4812973,12.91,1.72,-0.02716468590831921,跌
475,2603 長榮,2020-12-16,29.4,30.1,28.75,29.65,230565,6786872,51033,4812973,13.36,1.78,0.034904013961605584,漲
476,2603 長榮,2020-12-17,29.8,29.95,29.2,29.5,136857,4041157,32843,4812973,13.29,1.77,-0.0050590219224282825,跌
477,2603 長榮,2020-12-18,30.0,31.35,29.85,30.6,399009,12202328,91280,4812973,13.78,1.83,0.03728813559322039,漲
478,2603 長榮,2020-12-21,31.1,33.5,30.85,32.55,446103,14396570,108181,4812973,14.66,1.95,0.06372549019607829,漲
479,2603 長榮,2020-12-22,32.15,33.25,29.4,30.2,433452,13716467,116535,4812973,13.6,1.81,-0.0721966205837173,跌
480,2603 長榮,2020-12-23,30.7,31.0,29.2,30.7,266962,8049053,69060,4812973,13.83,1.84,0.016556291390728478,漲
481,2603 長榮,2020-12-24,31.7,31.85,30.8,31.0,185246,5795465,43283,4812973,13.96,1.86,0.009771986970684063,漲
482,2603 長榮,2020-12-25,33.0,34.0,32.45,33.45,384598,12737068,90150,4812973,15.07,2.01,0.07903225806451622,漲
483,2603 長榮,2020-12-28,34.75,36.75,34.6,36.75,210656,7597923,46899,4812973,16.55,2.2,0.09865470852017928,漲
484,2603 長榮,2020-12-29,39.0,40.4,36.15,38.35,881106,33933178,244989,4812973,17.27,2.3,0.04353741496598643,漲
485,2603 長榮,2020-12-30,38.0,38.9,36.7,38.2,374070,14145011,101911,4898035,17.21,2.29,-0.003911342894393705,跌
486,2603 長榮,2020-12-31,38.7,40.7,38.1,40.7,446706,17647896,120585,4990902,18.33,2.44,0.06544502617801047,漲
487,2603 長榮,2021-01-04,41.5164,43.8691,41.3203,43.8691,513948,22520200,128029,4990902,20.16,2.68,0.07786486486486487,漲
488,2603 長榮,2021-01-05,44.1142,44.6044,42.3006,44.6044,534170,23771908,151367,4990902,20.5,2.73,0.016761228290527844,漲
489,2603 長榮,2021-01-06,43.8691,45.2906,41.4184,41.7124,564485,24995780,167792,4990902,19.17,2.55,-0.06483665288626225,跌
490,2603 長榮,2021-01-07,42.4477,42.9378,37.5461,37.6932,776225,30670337,219953,4990902,17.32,2.31,-0.09635504070731976,跌
491,2603 長榮,2021-01-08,37.7422,39.9479,36.4678,39.5067,548832,21628019,156175,4990902,18.15,2.42,0.04811212632517284,漲
492,2603 長榮,2021-01-11,40.6831,41.9575,39.8008,41.8105,408350,17159965,111677,4990902,19.21,2.56,0.058314159370435784,漲
493,2603 長榮,2021-01-12,41.9085,41.9085,37.7422,37.7912,564320,22583416,155300,4990902,17.36,2.31,-0.09613135456404479,跌
494,2603 長榮,2021-01-13,37.154,38.3794,36.3697,36.7128,474532,18090202,134124,4990902,16.87,2.25,-0.028535743771036695,跌
495,2603 長榮,2021-01-14,37.0069,38.7225,36.9579,37.301,354497,13680032,97169,4990902,17.14,2.28,0.016021660020483334,漲
496,2603 長榮,2021-01-15,37.252,37.252,33.5758,33.5758,571258,20093561,161953,4990902,15.43,2.05,-0.09986863622959172,跌
497,2603 長榮,2021-01-18,32.3504,34.017,30.6349,33.3307,583017,19351567,137920,4990902,15.32,2.04,-0.007299900523591418,跌
498,2603 長榮,2021-01-19,35.2424,35.5855,31.174,31.3701,488267,16514649,124462,4990902,14.41,1.92,-0.058822646989112125,跌
499,2603 長榮,2021-01-20,31.6642,31.7622,29.4095,29.8506,437888,13628324,107762,4990902,13.72,1.83,-0.04843784367917223,跌
500,2603 長榮,2021-01-21,30.929,32.7426,30.5368,31.4681,430729,13854675,107123,4990902,14.46,1.92,0.05418651551392601,漲
501,2603 長榮,2021-01-22,31.8113,34.5561,30.88,34.3111,436603,14712659,116134,4990902,15.77,2.1,0.09034546095887593,漲
502,2603 長榮,2021-01-25,35.0953,36.0756,34.4091,34.6542,402587,14486704,108410,4990902,15.92,2.12,0.00999967940404125,漲
503,2603 長榮,2021-01-26,34.4091,34.8992,32.4485,32.9876,306173,10479058,82346,4990902,15.16,2.02,-0.0480922947290661,跌
504,2603 長榮,2021-01-27,33.2327,33.4778,31.4191,31.8113,244372,8058854,64230,5221556,14.62,1.95,-0.03565885362984883,跌
505,2603 長榮,2021-01-28,30.978,32.9386,30.5859,32.5465,257020,8428629,62288,5221556,14.95,1.99,0.02311128435493056,漲
506,2603 長榮,2021-01-29,32.7916,32.8896,30.2427,30.5859,268689,8623893,65374,5221556,14.05,1.87,-0.06023996435868689,跌
507,2603 長榮,2021-02-01,30.3898,31.3701,29.6055,30.5859,219662,6826710,56190,5221556,14.05,1.87,0.0,跌
508,2603 長榮,2021-02-02,30.978,33.6248,30.7819,33.4288,360506,11937291,87252,5221556,15.36,2.04,0.0929480577651795,漲
509,2603 長榮,2021-02-03,33.4778,34.5071,32.4975,32.8896,397759,13654122,104228,5221556,15.11,2.01,-0.016129804240654792,跌
510,2603 長榮,2021-02-04,32.8896,33.5758,32.5955,33.2817,188548,6367152,45807,5221556,15.29,2.04,0.011921701692936345,漲
511,2603 長榮,2021-02-05,33.5758,33.7719,32.8406,33.0366,143527,4861085,34130,5221556,15.18,2.02,-0.007364407467166664,跌
512,2603 長榮,2021-02-17,34.4091,36.1737,33.5268,35.9776,311630,11016969,77640,5221556,16.53,2.2,0.0890224781000467,漲
513,2603 長榮,2021-02-18,36.2717,38.1343,36.1737,36.7128,443618,16800483,120141,5221556,16.87,2.25,0.020434937294316433,漲
514,2603 長榮,2021-02-19,37.0069,37.301,35.5365,36.1246,218707,8123149,57286,5221556,16.6,2.21,-0.016021660020483334,跌
515,2603 長榮,2021-02-22,38.4284,38.8695,37.7422,38.6245,411542,16123017,98620,5221556,17.75,2.36,0.06920215033522853,漲
516,2603 長榮,2021-02-23,38.6245,39.3107,37.5951,37.5951,302018,11850606,79470,5221556,17.27,2.3,-0.026651477689031457,跌
517,2603 長榮,2021-02-24,37.8402,38.1833,36.0266,36.0266,249064,9379492,75496,5221556,16.55,2.2,-0.0417208625592165,跌
518,2603 長榮,2021-02-25,37.0559,37.35,36.3697,36.9089,141294,5313417,38619,5221556,16.96,2.26,0.02449023776875977,漲
519,2603 長榮,2021-02-26,36.2717,37.5951,35.6345,37.203,216326,8111174,54139,5244016,17.09,2.28,0.007968267816163587,漲
520,2603 長榮,2021-03-02,37.7912,38.6735,34.9973,35.7815,280461,10647019,73434,5244016,16.44,2.19,-0.038209284197511,跌
521,2603 長榮,2021-03-03,36.5658,37.35,35.5855,37.301,156182,5805135,44288,5244016,17.14,2.28,0.04246607883962385,漲
522,2603 長榮,2021-03-04,36.7618,37.252,36.1737,36.5658,112073,4202067,30334,5244016,16.8,2.24,-0.019709927347792255,跌
523,2603 長榮,2021-03-05,36.1737,37.203,35.9776,36.5658,117113,4384230,28194,5244016,16.8,2.24,0.0,跌
524,2603 長榮,2021-03-08,37.203,37.7422,36.4187,36.6148,147291,5583802,36571,5244016,16.82,2.24,0.0013400499920690778,漲
525,2603 長榮,2021-03-09,36.7618,37.6441,36.0266,37.6441,147976,5575298,38346,5244016,17.3,2.3,0.028111583294187028,漲
526,2603 長榮,2021-03-10,37.6932,38.0853,37.0559,37.301,161741,6198753,42776,5244016,17.14,2.28,-0.00911431007780767,跌
527,2603 長榮,2021-03-11,38.6735,38.7225,37.3991,37.3991,224603,8729450,54839,5244016,17.18,2.29,0.0026299563014395106,漲
528,2603 長榮,2021-03-12,37.9382,38.6735,37.6441,38.0363,201520,7844337,47951,5244016,17.48,2.33,0.017037843156653503,漲
529,2603 長榮,2021-03-15,38.5754,39.2126,38.2813,39.2126,245292,9711976,60728,5244016,18.02,2.4,0.03092572095603423,漲
530,2603 長榮,2021-03-16,39.3107,39.4087,38.5264,38.8205,172551,6853735,42465,5244016,17.84,2.37,-0.009999336947817773,跌
531,2603 長榮,2021-03-17,39.0656,39.7028,38.8205,39.3107,156756,6274108,43644,5244016,18.06,2.4,0.012627348952228704,漲
532,2603 長榮,2021-03-18,39.8989,40.8302,39.5067,40.8302,212640,8706699,52680,5244016,18.76,2.5,0.0386535981297713,漲
533,2603 長榮,2021-03-19,40.34,41.9085,40.291,40.8792,275842,11555340,79331,5244016,18.78,2.5,0.0012000920886990388,漲
534,2603 長榮,2021-03-22,43.1339,44.9475,42.8398,44.9475,401099,18099507,99576,5244016,20.65,2.75,0.0995200493160336,漲
535,2603 長榮,2021-03-23,45.9768,46.663,41.3693,41.9085,589752,26276880,157111,5244016,19.26,2.56,-0.06761221424995832,跌
536,2603 長榮,2021-03-24,41.1733,43.1829,40.6831,42.8398,288792,12454285,81132,5244016,8.79,2.27,0.02222222222222223,漲
537,2603 長榮,2021-03-25,42.4967,42.5457,40.7811,40.8792,293844,12453427,82058,5244016,8.39,2.17,-0.045765853248614596,跌
538,2603 長榮,2021-03-26,41.1733,42.8398,41.0752,42.2026,191117,8168819,52993,5244016,8.66,2.24,0.03237343196540048,漲
539,2603 長榮,2021-03-29,42.1536,43.9672,41.7615,42.9378,222866,9798561,61004,5244016,8.81,2.28,0.0174207276328948,漲
540,2603 長榮,2021-03-30,43.6241,44.0652,42.3987,42.9378,144581,6367411,40367,5244016,8.81,2.28,0.0,跌
541,2603 長榮,2021-03-31,43.33,45.8788,43.1339,44.6044,338820,15466559,93792,5269343,9.15,2.36,0.03881428484924694,漲
542,2603 長榮,2021-04-01,46.0749,47.1532,45.6337,46.9571,339641,16115648,95447,5269343,9.64,2.49,0.052745917443122174,漲
543,2603 長榮,2021-04-06,47.1532,48.9178,45.1436,48.5256,498444,24079833,140765,5269343,9.96,2.57,0.03340282939108251,漲
544,2603 長榮,2021-04-07,48.1825,50.6823,47.3493,49.506,357957,17922016,108871,5269343,10.16,2.62,0.020203768732380497,漲
545,2603 長榮,2021-04-08,49.702,51.6627,49.1138,51.2705,275632,14242190,75998,5269343,10.52,2.72,0.03564214438653897,漲
546,2603 長榮,2021-04-09,51.4666,51.6627,48.0355,49.0158,388104,19608602,115625,5269343,10.06,2.6,-0.04397655571917574,跌
547,2603 長榮,2021-04-12,51.8587,53.9174,51.0745,53.9174,350197,19059107,84438,5269343,11.07,2.86,0.10000040803169595,漲
548,2603 長榮,2021-04-13,54.2115,57.8386,52.9371,55.78,428170,24211468,131720,5269343,11.45,2.96,0.034545434312485405,漲
549,2603 長榮,2021-04-14,57.4465,59.2111,53.1331,58.7209,629634,36574890,190930,5269343,12.05,3.11,0.05272319827895301,漲
550,2603 長榮,2021-04-15,57.8386,59.2111,57.0544,57.8386,284632,16934060,93188,5269343,11.87,3.06,-0.015025314666498653,跌
551,2603 長榮,2021-04-16,58.7209,63.0343,57.6426,62.054,331928,20265069,103719,5269343,12.74,3.29,0.07288212370285592,漲
552,2603 長榮,2021-04-19,63.7205,68.132,63.4264,66.6615,434130,29338382,139902,5269343,13.68,3.53,0.07424984690753217,漲
553,2603 長榮,2021-04-20,67.6418,67.9359,64.7009,67.6418,335489,22878953,118385,5269343,13.88,3.58,0.014705639687075743,漲
554,2603 長榮,2021-04-21,68.132,74.406,66.8576,74.406,435783,32020737,144237,5269343,15.27,3.94,0.10000029567515947,漲
555,2603 長榮,2021-04-22,77.3469,81.3662,70.4847,71.465,767030,60205936,275161,5269343,14.67,3.79,-0.039526382280998876,跌
556,2603 長榮,2021-04-23,73.0335,74.7001,66.1713,68.5241,580690,41286795,210940,5269343,14.06,3.63,-0.04115161267753444,跌
557,2603 長榮,2021-04-26,70.3867,75.2883,69.7985,75.2883,393008,29399438,132422,5269343,15.45,3.99,0.09871271567229635,漲
558,2603 長榮,2021-04-27,76.9548,79.3076,74.9942,75.9745,585923,46223231,212645,5269343,15.59,4.03,0.00911429797192923,漲
559,2603 長榮,2021-04-28,77.543,78.8174,74.406,75.2883,367153,28843262,128331,5269343,15.45,3.99,-0.009031977834668203,跌
560,2603 長榮,2021-04-29,76.2686,77.445,73.1316,77.445,325427,24864907,108371,5269343,15.9,4.1,0.028645885217224807,漲
561,2603 長榮,2021-05-03,82.3465,85.1895,79.9938,84.8954,552286,46978625,191384,5269343,17.42,4.5,0.09620246626638262,漲
562,2603 長榮,2021-05-04,84.8954,87.3462,76.4646,76.4646,678919,56162741,256600,5269343,15.69,4.05,-0.09930808971981982,跌
563,2603 長榮,2021-05-05,75.4843,80.778,72.9355,78.3272,483150,38099726,180277,5269343,16.08,4.15,0.024358984418933735,漲
564,2603 長榮,2021-05-06,82.3465,83.817,77.2489,79.5036,437575,36121603,152833,5269343,16.32,4.21,0.015019048299952008,漲
565,2603 長榮,2021-05-07,82.3465,83.3269,78.9154,83.3269,352244,29230697,119897,5269343,17.1,4.42,0.04808964625501221,漲
566,2603 長榮,2021-05-10,86.758,91.6595,85.5816,91.6595,439837,40421975,133224,5269343,8.02,3.54,0.09999891991661757,漲
567,2603 長榮,2021-05-11,89.7969,98.0316,87.3462,93.7182,828793,79113581,314857,5269343,8.2,3.62,0.0224603014417491,漲
568,2603 長榮,2021-05-12,91.6595,93.6202,84.4052,84.4052,441547,39733135,167365,5269343,7.38,3.26,-0.09937237377585147,跌
569,2603 長榮,2021-05-13,75.9745,83.3269,75.9745,75.9745,501816,39582467,182373,5269343,6.65,2.94,-0.09988365645718496,跌
570,2603 長榮,2021-05-14,76.9548,78.3272,68.4261,68.7202,627472,45762287,211303,5269343,6.01,2.66,-0.09548335296711397,跌
571,2603 長榮,2021-05-17,63.7205,68.6221,61.8579,61.8579,513416,33777195,161195,5269343,5.41,2.39,-0.09985855687265177,跌
572,2603 長榮,2021-05-18,66.4654,68.0339,63.9166,68.0339,264091,18015414,66686,5269343,5.95,2.63,0.09984173403882127,漲
573,2603 長榮,2021-05-19,70.9749,74.7981,70.6808,74.7981,425368,31800340,137311,5269343,6.54,2.89,0.09942396364165515,漲
574,2603 長榮,2021-05-20,74.7981,80.582,73.5237,75.4843,785537,61824822,301833,5269343,6.6,2.92,0.009174029821613108,漲
575,2603 長榮,2021-05-21,79.4056,83.0328,78.5233,83.0328,592334,48780487,216135,5269343,7.26,3.21,0.1000009273451564,漲
576,2603 長榮,2021-05-24,83.621,89.6009,81.6603,84.6993,710048,62243176,297560,5269343,7.41,3.27,0.020070381825013722,漲
577,2603 長榮,2021-05-25,87.7383,88.7186,76.4646,80.778,650675,54779103,271132,5269343,7.07,3.12,-0.0462967226411551,跌
578,2603 長榮,2021-05-26,81.7584,85.2875,77.9351,83.915,585123,49227896,236995,5269343,7.34,3.24,0.03883483126593875,漲
579,2603 長榮,2021-05-27,85.0914,88.0324,83.915,85.9737,575706,50563262,216599,5269343,7.52,3.32,0.02453315855329783,漲
580,2603 長榮,2021-05-28,87.7383,94.5025,85.9737,94.5025,694445,64034742,266694,5269343,8.27,3.65,0.09920243051072601,漲
581,2603 長榮,2021-05-31,97.5414,103.4233,94.6985,96.6592,670726,67815520,248315,5269343,8.46,3.74,0.02282161847570171,漲
582,2603 長榮,2021-06-01,99.5021,105.8741,96.267,105.8741,542547,55984576,196823,5269343,9.26,4.09,0.09533391544726214,漲
583,2603 長榮,2021-06-02,107.8348,113.2265,106.3643,108.3249,696150,78107414,232375,5270936,9.48,4.19,0.02314824872183094,漲
584,2603 長榮,2021-06-03,111.756,118.6182,110.2856,116.6576,561492,65330004,185050,5270936,10.21,4.51,0.07692321894596721,漲
585,2603 長榮,2021-06-04,116.6576,119.1084,113.7167,114.2068,440988,52466457,174236,5270936,9.99,4.41,-0.021008489802636098,跌
586,2603 長榮,2021-06-07,116.6576,118.1281,102.9332,108.3249,669467,74752165,248926,5270936,9.48,4.19,-0.051502187260303256,跌
587,2603 長榮,2021-06-08,108.3249,113.7167,108.3249,113.2265,330480,37704624,116444,5270936,9.91,4.38,0.04524906092689679,漲
588,2603 長榮,2021-06-09,117.6379,118.1281,111.756,113.7167,477004,56063840,164394,5270936,9.95,4.4,0.004329375190436881,漲
589,2603 長榮,2021-06-10,115.1871,116.1674,105.8741,111.2659,459723,51908740,162179,5270936,9.73,4.3,-0.02155180373683022,跌
590,2603 長榮,2021-06-11,113.2265,121.5592,111.756,121.5592,557814,66984563,196085,5270936,10.63,4.7,0.09251082317223877,漲
591,2603 長榮,2021-06-15,124.5001,133.323,123.0297,133.323,568452,74716595,202709,5270936,11.66,5.15,0.09677424662222195,漲
592,2603 長榮,2021-06-16,135.2836,144.5966,129.4017,130.8722,1016327,142215452,460968,5270936,11.45,5.06,-0.01838242463790955,跌
593,2603 長榮,2021-06-17,130.8722,133.8131,124.5001,133.8131,495359,65757982,205299,5270936,11.71,5.17,0.022471540938411666,漲
594,2603 長榮,2021-06-18,130.8722,139.695,130.382,137.2442,148829,20739214,75058,5270936,12.01,5.31,0.02564098731738533,漲
595,2603 長榮,2021-06-21,136.2639,150.4785,136.2639,149.008,151590,22496541,86632,5270936,13.04,5.76,0.08571436898608469,漲
596,2603 長榮,2021-06-22,155.3801,156.8506,146.0671,150.4785,146871,22946066,86744,5270936,13.16,5.82,0.009868597659185996,漲
597,2603 長榮,2021-06-23,145.0868,147.5376,135.7738,135.7738,174223,24909763,123163,5270936,11.88,5.25,-0.0977196077845008,跌
598,2603 長榮,2021-06-24,133.8131,149.008,133.323,149.008,135489,19902117,74539,5270936,13.04,5.76,0.09747241367627639,漲
599,2603 長榮,2021-06-25,153.9096,156.8506,148.0277,156.8506,135737,21371153,75666,5270936,13.72,6.06,0.05263207344572087,漲
600,2603 長榮,2021-06-28,164.6931,172.5356,164.6931,172.5356,93215,16109523,52644,5270936,15.09,6.67,0.09999961747038266,漲
601,2603 長榮,2021-06-29,176.4569,181.3585,166.6537,175.9667,149511,26757234,102292,5270936,15.39,6.8,0.01988633070508356,漲
602,2603 長榮,2021-06-30,177.9274,193.1223,177.9274,193.1223,125997,24038964,78493,5289254,16.9,7.46,0.09749344620317363,漲
603,2603 長榮,2021-07-01,199.9845,211.7483,191.1616,208.8073,166820,34549760,123597,5289254,18.27,8.07,0.08121796395341192,漲
604,2603 長榮,2021-07-02,208.8073,214.6892,196.0632,202.4353,546720,114473131,296613,5289254,17.71,7.82,-0.03051617448240548,跌
605,2603 長榮,2021-07-05,212.7286,213.7089,193.6124,212.7286,479693,100069995,239131,5289254,18.61,8.22,0.05084735715559484,漲
606,2603 長榮,2021-07-06,214.199,228.4136,207.827,219.5908,528658,118869174,287488,5289254,19.21,8.49,0.032258003860317803,漲
607,2603 長榮,2021-07-07,211.2581,216.1597,198.0238,198.0238,79902,16720371,55253,5289254,17.32,7.65,-0.09821449714651072,跌
608,2603 長榮,2021-07-08,198.0238,208.8073,178.4175,203.4156,93853,18277084,49865,5289254,17.8,7.86,0.027228040265867122,漲
609,2603 長榮,2021-07-09,183.3191,197.5337,183.3191,183.3191,106867,20413243,72628,5289254,16.04,7.09,-0.09879527430541227,跌
610,2603 長榮,2021-07-12,191.1616,193.6124,171.0651,179.3978,62036,11478840,37539,5289254,15.69,6.93,-0.021390569776962697,跌
611,2603 長榮,2021-07-13,183.3191,183.3191,161.7521,161.7521,81004,13696103,57155,5289254,14.15,6.25,-0.0983607379800643,跌
612,2603 長榮,2021-07-14,152.9293,153.9096,145.5769,145.5769,136852,20662615,77946,5289254,12.74,5.63,-0.09999993817700059,跌
613,2603 長榮,2021-07-15,150.9687,159.7915,150.9687,159.7915,51112,8099329,23737,5289254,13.98,6.18,0.09764323872812251,漲
614,2603 長榮,2021-07-16,164.6931,175.4766,164.6931,174.9864,80682,14061652,41760,5289254,15.31,6.76,0.0950920418169927,漲
615,2603 長榮,2021-07-19,182.3388,185.2797,179.888,182.3388,47564,8858084,26201,5289254,15.95,7.05,0.04201697960527211,漲
616,2603 長榮,2021-07-20,179.3978,179.3978,164.6931,166.1636,60992,10463067,30783,5289254,14.54,6.42,-0.0887095889629634,跌
617,2603 長榮,2021-07-21,176.4569,179.888,149.9883,151.949,639391,104750881,313324,5289254,13.29,5.87,-0.08554581147736322,跌
618,2603 長榮,2021-07-22,154.3998,154.3998,136.7541,140.6753,618331,89543093,294612,5289254,12.31,5.44,-0.07419397297777557,跌
619,2603 長榮,2021-07-23,144.5966,153.9096,137.2442,150.9687,532740,79345700,246139,5289254,13.21,5.84,0.07317133853633168,漲
620,2603 長榮,2021-07-26,149.4982,150.4785,137.2442,137.7344,376197,55441920,174917,5289254,12.05,5.32,-0.08766254197062051,跌
621,2603 長榮,2021-07-27,130.8722,134.7935,124.01,124.01,520030,67901279,240272,5289254,10.85,4.79,-0.09964395241856783,跌
622,2603 長榮,2021-07-28,124.01,130.382,114.2068,128.9116,672888,83740669,277241,5289254,11.28,4.98,0.03952584468994426,漲
623,2603 長榮,2021-07-29,133.323,141.6557,128.9116,141.6557,580464,80226092,249498,5289254,12.39,5.48,0.09885921825499028,漲
624,2603 長榮,2021-07-30,142.1458,147.5376,128.4214,129.4017,775707,110746265,342643,5289254,11.32,5,-0.08650552007437746,跌
625,2603 長榮,2021-08-02,130.382,141.6557,121.069,138.7147,654101,87163069,281788,5289254,12.14,5.36,0.07196968818802217,漲
626,2603 長榮,2021-08-03,137.7344,143.6163,134.7935,138.2246,572352,81384687,241321,5289254,12.09,5.34,-0.0035331511368296513,跌
627,2603 長榮,2021-08-04,138.2246,142.1458,137.7344,140.6753,301280,42974650,121158,5289254,12.31,5.44,0.01772983969568357,漲
628,2603 長榮,2021-08-05,140.6753,141.6557,134.3033,135.7738,275125,38602640,123296,5289254,11.88,5.25,-0.034842648282960825,跌
629,2603 長榮,2021-08-06,135.2836,146.0671,134.3033,139.2049,483808,69981671,216663,5289254,12.18,5.38,0.02527070760338162,漲
630,2603 長榮,2021-08-09,140.1852,144.5966,139.2049,139.695,336946,48718820,146560,5289254,7.56,4.16,0.0035207094003155345,漲
631,2603 長榮,2021-08-10,144.1065,145.5769,135.2836,136.7541,411742,59071157,170024,5289254,7.4,4.07,-0.021052292494362714,跌
632,2603 長榮,2021-08-11,137.2442,138.7147,124.01,129.4017,507389,67973974,212961,5289254,7,3.85,-0.05376365315555431,跌
633,2603 長榮,2021-08-12,131.8525,134.3033,127.9312,134.3033,308309,41306359,132067,5289254,7.27,4,0.03787894594893268,漲
634,2603 長榮,2021-08-13,134.7935,136.7541,127.9312,127.9312,213785,29158269,102785,5289254,6.92,3.81,-0.047445595156634296,跌
635,2603 長榮,2021-08-16,129.8919,132.3427,126.4608,127.9312,165834,21950143,77103,5289254,6.92,3.81,0.0,跌
636,2603 長榮,2021-08-17,130.8722,132.3427,123.5198,124.01,144221,18832249,72845,5289254,6.71,3.69,-0.030650849831784576,跌
637,2603 長榮,2021-08-18,124,136,121.5,136.0,273901,35824651,117954,5289254,7.21,3.97,0.09668575114910083,漲
638,2603 長榮,2021-08-19,136,138.5,127.5,128.0,321246,42829774,152357,5289254,6.79,3.73,-0.058823529411764705,跌
639,2603 長榮,2021-08-20,131.5,134,128.5,132.5,225267,29638774,95488,5289254,7.03,3.87,0.03515625,漲
640,2603 長榮,2021-08-23,138,145.5,137,144.0,330334,47119806,140029,5289254,7.64,4.2,0.08679245283018867,漲
641,2603 長榮,2021-08-24,147,148,139,140.0,359468,51378792,158856,5289256,7.43,4.08,-0.027777777777777776,跌
642,2603 長榮,2021-08-25,141,145.5,138.5,144.0,201656,28653093,93272,5289256,7.64,4.2,0.02857142857142857,漲
643,2603 長榮,2021-08-26,143.5,145,139,142.5,188060,26719809,83019,5289256,7.56,4.16,-0.010416666666666666,跌
644,2603 長榮,2021-08-27,140.5,144.5,139,141.0,130488,18461199,59955,5289256,7.48,4.11,-0.010526315789473684,跌
645,2603 長榮,2021-08-30,142.5,143.5,140,140.0,94907,13466113,39339,5289256,7.43,4.08,-0.0070921985815602835,跌
646,2603 長榮,2021-08-31,141,142,135.5,136.0,135061,18673487,61850,5289256,7.21,3.97,-0.02857142857142857,跌
647,2603 長榮,2021-09-01,136.5,137.5,126.5,128.5,280613,36617107,138567,5289256,6.82,3.75,-0.05514705882352941,跌
648,2603 長榮,2021-09-02,126,131.5,124,129.5,195969,25191815,93590,5289256,6.87,3.78,0.007782101167315175,漲
649,2603 長榮,2021-09-03,130.5,131,122.5,125.5,229460,28959878,109023,5289256,6.66,3.66,-0.03088803088803089,跌
650,2603 長榮,2021-09-06,125,125.5,118,118.0,201496,24485927,98761,5289256,6.26,3.44,-0.05976095617529881,跌
651,2603 長榮,2021-09-07,122,129,121.5,128.0,303512,38204656,120202,5289256,6.79,3.73,0.0847457627118644,漲
652,2603 長榮,2021-09-08,127,128.5,124.5,126.0,184893,23408487,76681,5289256,6.68,3.68,-0.015625,跌
653,2603 長榮,2021-09-09,127.5,129,125.5,126.5,138112,17515234,53705,5289256,6.71,3.69,0.003968253968253968,漲
654,2603 長榮,2021-09-10,126,134.5,125.5,133.5,204332,26574072,86549,5289256,7.08,3.89,0.05533596837944664,漲
655,2603 長榮,2021-09-13,134.5,137,132,132.0,199698,26865985,84865,5289256,7,3.85,-0.011235955056179775,跌
656,2603 長榮,2021-09-14,133.5,134.5,123,123.5,205806,26401275,96443,5289256,6.55,3.6,-0.06439393939393939,跌
657,2603 長榮,2021-09-15,124.5,126,119.5,124.5,190503,23435575,79232,5290848,6.6,3.63,0.008097165991902834,漲
658,2603 長榮,2021-09-16,125.5,125.5,123.5,124.0,71912,8967966,28001,5290848,6.58,3.62,-0.004016064257028112,跌
659,2603 長榮,2021-09-17,125,129,124,128.0,115775,14750150,50588,5290848,6.79,3.73,0.03225806451612903,漲
660,2603 長榮,2021-09-22,124,127.5,124,125.0,87059,10901547,38020,5290848,6.63,3.65,-0.0234375,跌
661,2603 長榮,2021-09-23,128,129.5,127,127.5,79065,10133275,31697,5290848,6.76,3.72,0.02,漲
